시도,시군구,주소,주택유형,매입유형,전용면적(m2),임대보증금액,안심전세포털,네이버지도
인천광역시,인천 부평구,인천 부평구 부평동 217-7 스카이블레스 14층 1402호,오피스텔(주거용),경매등매입형,59.64,"151,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023357546,https://map.naver.com/p/search/인천 부평구 부평동 217-7 스카이블레스 14층 1402호
서울특별시,서울 강서구,서울 강서구 화곡동 869-35 와이앤비 2층 203호,다세대주택,경매등매입형,20.65,"152,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022130379,https://map.naver.com/p/search/서울 강서구 화곡동 869-35 와이앤비 2층 203호
서울특별시,서울 구로구,서울 구로구 궁동 81 하나캐슬 B동 2층 201호,다세대주택,경매등매입형,47.31,"152,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022196903,https://map.naver.com/p/search/서울 구로구 궁동 81 하나캐슬 B동 2층 201호
서울특별시,서울 금천구,"서울 금천구 독산동 938-3, 938-4 힐사이드 2층 202호",다세대주택,경매등매입형,28.78,"152,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023139423,"https://map.naver.com/p/search/서울 금천구 독산동 938-3, 938-4 힐사이드 2층 202호"
서울특별시,서울 금천구,"서울 금천구 시흥동 1-10, 1-46 모던패밀리 5층 501호",다세대주택,경매등매입형,28.29,"152,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023205911,"https://map.naver.com/p/search/서울 금천구 시흥동 1-10, 1-46 모던패밀리 5층 501호"
경기도,경기 부천시 소사구,경기 부천시 소사구 소사본동 280-19 이담채 4층 403호,다세대주택,경매등매입형,41.76,"152,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023035451,https://map.naver.com/p/search/경기 부천시 소사구 소사본동 280-19 이담채 4층 403호
서울특별시,서울 강북구,"서울 강북구 수유동 451-129, 451-37, 451-38 2층 202호",다세대주택,경매등매입형,29.89,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023231436,"https://map.naver.com/p/search/서울 강북구 수유동 451-129, 451-37, 451-38 2층 202호"
인천광역시,인천 남동구,인천 남동구 구월동 1133-6 더클래스2 B동 2층 204호,오피스텔(주거용),경매등매입형,71.4072,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023091421,https://map.naver.com/p/search/인천 남동구 구월동 1133-6 더클래스2 B동 2층 204호
인천광역시,인천 미추홀구,"인천 미추홀구 도화동 634-99, 641-30, 641-31, 641-32 미래홈타운 15층 1506호",오피스텔(주거용),경매등매입형,74.76,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023144293,"https://map.naver.com/p/search/인천 미추홀구 도화동 634-99, 641-30, 641-31, 641-32 미래홈타운 15층 1506호"
인천광역시,인천 미추홀구,"인천 미추홀구 도화동 634-99, 641-30, 641-31, 641-32 미래홈타운 8층 806호",오피스텔(주거용),경매등매입형,74.76,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023081985,"https://map.naver.com/p/search/인천 미추홀구 도화동 634-99, 641-30, 641-31, 641-32 미래홈타운 8층 806호"
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 346-5, 346-33 진성투토펠리체 5층 506호",오피스텔(주거용),경매등매입형,73.42,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023211951,"https://map.naver.com/p/search/인천 미추홀구 숭의동 346-5, 346-33 진성투토펠리체 5층 506호"
인천광역시,인천 부평구,인천 부평구 부평동 409-3 미래안위브 13층 1303호,오피스텔(주거용),경매등매입형,57.36,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022379289,https://map.naver.com/p/search/인천 부평구 부평동 409-3 미래안위브 13층 1303호
경기도,경기 부천시 소사구,"경기 부천시 소사구 심곡본동 626-5, 626-24, 626-25 유창팰리스12차 4층 401호",다세대주택,경매등매입형,56.15,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022069901,"https://map.naver.com/p/search/경기 부천시 소사구 심곡본동 626-5, 626-24, 626-25 유창팰리스12차 4층 401호"
경기도,경기 부천시 오정구,경기 부천시 오정구 삼정동 304-19 퍼스트빌 102동 3층 303호,다세대주택,경매등매입형,52.97,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023033409,https://map.naver.com/p/search/경기 부천시 오정구 삼정동 304-19 퍼스트빌 102동 3층 303호
경기도,경기 안양시 만안구,경기 안양시 만안구 안양동 834-18 미소빌 5층 501호,다세대주택,경매등매입형,50.15,"153,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023196374,https://map.naver.com/p/search/경기 안양시 만안구 안양동 834-18 미소빌 5층 501호
인천광역시,인천 부평구,"인천 부평구 부개동 148-16, 148-79 주영팰리스2 2층 202호",오피스텔(주거용),경매등매입형,71.17,"153,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023430748,"https://map.naver.com/p/search/인천 부평구 부개동 148-16, 148-79 주영팰리스2 2층 202호"
인천광역시,인천 남동구,"인천 남동구 구월동 1147-1, 201-26 캐슬베리 9층 901호",오피스텔(주거용),경매등매입형,57.0,"154,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023181344,"https://map.naver.com/p/search/인천 남동구 구월동 1147-1, 201-26 캐슬베리 9층 901호"
인천광역시,인천 부평구,인천 부평구 부평동 241-1 엠타워식스 2층 205호,오피스텔(주거용),경매등매입형,84.97,"154,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023245924,https://map.naver.com/p/search/인천 부평구 부평동 241-1 엠타워식스 2층 205호
서울특별시,서울 강서구,서울 강서구 화곡동 98-126 라인파크 4층 401호,다세대주택,경매등매입형,28.61,"155,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023491374,https://map.naver.com/p/search/서울 강서구 화곡동 98-126 라인파크 4층 401호
서울특별시,서울 관악구,서울 관악구 신림동 529-15 투니온 8층 803호,다세대주택,경매등매입형,19.28,"155,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024188743,https://map.naver.com/p/search/서울 관악구 신림동 529-15 투니온 8층 803호
서울특별시,서울 양천구,서울 양천구 신정동 939-10 큐브쓰리 3층 304호,다세대주택,경매등매입형,19.36,"155,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024239506,https://map.naver.com/p/search/서울 양천구 신정동 939-10 큐브쓰리 3층 304호
인천광역시,인천 미추홀구,"인천 미추홀구 주안동 880-1, 879-13 하이클래스 11층 1103호",오피스텔(주거용),경매등매입형,67.59,"155,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023093074,"https://map.naver.com/p/search/인천 미추홀구 주안동 880-1, 879-13 하이클래스 11층 1103호"
인천광역시,인천 부평구,"인천 부평구 부개동 148-16, 148-79 주영팰리스2 3층 302호",오피스텔(주거용),경매등매입형,71.17,"155,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023251127,"https://map.naver.com/p/search/인천 부평구 부개동 148-16, 148-79 주영팰리스2 3층 302호"
서울특별시,서울 관악구,서울 관악구 신림동 529-15 투니온 9층 903호,다세대주택,경매등매입형,19.28,"156,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024188762,https://map.naver.com/p/search/서울 관악구 신림동 529-15 투니온 9층 903호
서울특별시,서울 관악구,서울 관악구 신림동 529-15 투니온 10층 1003호,다세대주택,경매등매입형,19.28,"156,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023276313,https://map.naver.com/p/search/서울 관악구 신림동 529-15 투니온 10층 1003호
서울특별시,서울 금천구,서울 금천구 독산동 887-25 서동에이스빌 102동 3층 302호,다세대주택,경매등매입형,27.18,"156,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023192952,https://map.naver.com/p/search/서울 금천구 독산동 887-25 서동에이스빌 102동 3층 302호
서울특별시,서울 도봉구,서울 도봉구 쌍문동 31-46 쌍문동주택 3층 302호,다세대주택,경매등매입형,37.71,"156,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023083883,https://map.naver.com/p/search/서울 도봉구 쌍문동 31-46 쌍문동주택 3층 302호
경기도,경기 고양시 일산동구,경기 고양시 일산동구 식사동 814-90 동국홈타운 105동 3층 301호,다세대주택,경매등매입형,68.95,"156,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022355206,https://map.naver.com/p/search/경기 고양시 일산동구 식사동 814-90 동국홈타운 105동 3층 301호
서울특별시,서울 양천구,"서울 양천구 신월동 224-23, 224-24 라온미브빌 3층 303호",다세대주택,경매등매입형,28.87,"157,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023034504,"https://map.naver.com/p/search/서울 양천구 신월동 224-23, 224-24 라온미브빌 3층 303호"
서울특별시,서울 양천구,"서울 양천구 신월동 218-24, 218-25 캐슬채움빌 2층 201호",다세대주택,경매등매입형,24.52,"157,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022370128,"https://map.naver.com/p/search/서울 양천구 신월동 218-24, 218-25 캐슬채움빌 2층 201호"
인천광역시,인천 부평구,"인천 부평구 부평동 433-164, 433-165 리코팰리스 6층 603호",오피스텔(주거용),경매등매입형,79.0096,"157,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023377461,"https://map.naver.com/p/search/인천 부평구 부평동 433-164, 433-165 리코팰리스 6층 603호"
경기도,경기 부천시 원미구,경기 부천시 원미구 심곡동360-8 한일코지세상 6층 603호,다세대주택,경매등매입형,36.03,"157,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023189077,https://map.naver.com/p/search/경기 부천시 원미구 심곡동360-8 한일코지세상 6층 603호
경기도,경기 부천시 원미구,경기 부천시 원미구 심곡동 360-8 한일코지세상 5층 503호,다세대주택,경매등매입형,36.03,"157,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023052585,https://map.naver.com/p/search/경기 부천시 원미구 심곡동 360-8 한일코지세상 5층 503호
서울특별시,서울 구로구,"서울 구로구 개봉동 132-44, 132-45, 133-1 지오펠리체 3층 303호",다세대주택,경매등매입형,29.96,"158,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024173781,"https://map.naver.com/p/search/서울 구로구 개봉동 132-44, 132-45, 133-1 지오펠리체 3층 303호"
서울특별시,서울 구로구,"서울 구로구 개봉동 139-143, 139-144 테라든 5층 503호",다세대주택,경매등매입형,29.94,"158,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024120556,"https://map.naver.com/p/search/서울 구로구 개봉동 139-143, 139-144 테라든 5층 503호"
인천광역시,인천 부평구,인천 부평구 부평동 118-7 에덴캐슬 10층 1001호,오피스텔(주거용),경매등매입형,56.47,"158,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023119823,https://map.naver.com/p/search/인천 부평구 부평동 118-7 에덴캐슬 10층 1001호
경기도,경기 부천시 오정구,경기 부천시 오정구 내동 17-2 더-편한 4층 402호,다세대주택,경매등매입형,41.67,"158,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022353154,https://map.naver.com/p/search/경기 부천시 오정구 내동 17-2 더-편한 4층 402호
경기도,경기 부천시 오정구,경기 부천시 오정구 원종동 349-3 더블유에스 2층 202호,다세대주택,경매등매입형,53.17,"158,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023457484,https://map.naver.com/p/search/경기 부천시 오정구 원종동 349-3 더블유에스 2층 202호
서울특별시,서울 강서구,서울 강서구 화곡동 841-5 블루힐 2층 201호,다세대주택,경매등매입형,24.78,"159,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022209482,https://map.naver.com/p/search/서울 강서구 화곡동 841-5 블루힐 2층 201호
인천광역시,인천 남동구,인천 남동구 간석동 120-7 하이베리원 1동 11층 1101호,다세대주택,경매등매입형,70.16,"159,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022359311,https://map.naver.com/p/search/인천 남동구 간석동 120-7 하이베리원 1동 11층 1101호
경기도,경기 부천시 원미구,경기 부천시 원미구 약대동 53-4 어반스테이 4층 402호,다세대주택,경매등매입형,52.5,"159,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023049559,https://map.naver.com/p/search/경기 부천시 원미구 약대동 53-4 어반스테이 4층 402호
서울특별시,서울 구로구,"서울 구로구 개봉동 141-53, 141-54, 141-55 포유빌 5층 504호",다세대주택,경매등매입형,26.25,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024188449,"https://map.naver.com/p/search/서울 구로구 개봉동 141-53, 141-54, 141-55 포유빌 5층 504호"
서울특별시,서울 서대문구,서울 서대문구 북가좌동 276-14 진성아트빌 2층 202호,다세대주택,경매등매입형,41.54,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022322757,https://map.naver.com/p/search/서울 서대문구 북가좌동 276-14 진성아트빌 2층 202호
서울특별시,서울 중랑구,서울 중랑구 묵동 249-9 광현홈타운 A동 4층 401호,다세대주택,경매등매입형,29.93,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023203050,https://map.naver.com/p/search/서울 중랑구 묵동 249-9 광현홈타운 A동 4층 401호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 283-23 다우림 10층 1004호,오피스텔(주거용),경매등매입형,82.11,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023192971,https://map.naver.com/p/search/인천 미추홀구 숭의동 283-23 다우림 10층 1004호
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 303-92, 303-100 샤인힐 9층 902호",오피스텔(주거용),경매등매입형,71.554,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022156324,"https://map.naver.com/p/search/인천 미추홀구 숭의동 303-92, 303-100 샤인힐 9층 902호"
인천광역시,인천 부평구,"인천 부평구 부평동 502-8, 502-9 중앙이클래스22차 7층 705호",오피스텔(주거용),경매등매입형,59.591,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023255637,"https://map.naver.com/p/search/인천 부평구 부평동 502-8, 502-9 중앙이클래스22차 7층 705호"
경기도,경기 부천시 소사구,경기 부천시 소사구 송내동 564-3 디에이치씨밀레 13층 1302호,연립주택,경매등매입형,54.6,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022280174,https://map.naver.com/p/search/경기 부천시 소사구 송내동 564-3 디에이치씨밀레 13층 1302호
경기도,경기 부천시 오정구,경기 부천시 오정구 삼정동 307-9 마메든 3층 301호,다세대주택,경매등매입형,49.49,"160,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022145854,https://map.naver.com/p/search/경기 부천시 오정구 삼정동 307-9 마메든 3층 301호
